"","GDAXI.Open","GDAXI.High","GDAXI.Low","GDAXI.Close","GDAXI.Volume","GDAXI.Adjusted"
"4790",6028.39013671875,6043.64990234375,5915.740234375,5916.27978515625,179608300,5916.27978515625
"4791",5893,5902.43994140625,5785.14013671875,5857.02978515625,176633900,5857.02978515625
"4792",5860.60009765625,5898.330078125,5807.83984375,5851.919921875,132798500,5851.919921875
"4793",5873.72021484375,5897.77001953125,5652.72021484375,5652.72021484375,183221600,5652.72021484375
"4794",5672.35986328125,5714.6298828125,5587.919921875,5666.06982421875,229327700,5666.06982421875
"4795",5656.41015625,5706.18994140625,5635.68994140625,5672.27978515625,161241400,5672.27978515625
"4796",5653.85009765625,5653.85009765625,5513.43017578125,5546.240234375,183299200,5546.240234375
"4797",5556.81982421875,5703.33984375,5556.81982421875,5678.490234375,174287800,5678.490234375
"4798",5637.33984375,5653.990234375,5552.02001953125,5587.22998046875,165069800,5587.22998046875
"4799",5601.31982421875,5706.06005859375,5568.830078125,5706.06005859375,108378300,5706.06005859375
"4800",5728.990234375,5788.47021484375,5720.5,5788.35986328125,125144000,5788.35986328125
"4801",5782.490234375,5784.2900390625,5748.2001953125,5755.02001953125,48289600,5755.02001953125
"4802",5749.16015625,5758.81982421875,5593.89013671875,5622.43017578125,130480300,5622.43017578125
"4803",5582.6298828125,5704.10986328125,5533.1201171875,5692.85986328125,196139400,5692.85986328125
"4804",5677.52978515625,5713.52978515625,5603.10009765625,5707.58984375,151885000,5707.58984375
"4805",5733.419921875,5778.77978515625,5676.0400390625,5687.0400390625,130698400,5687.0400390625
"4806",5685.56005859375,5691.68994140625,5590.22021484375,5621.18994140625,74288100,5621.18994140625
"4807",5563.1298828125,5590.830078125,5477.75,5502.81005859375,156539400,5502.81005859375
"4808",5510.2900390625,5572.08984375,5471.759765625,5543.93017578125,148068800,5543.93017578125
"4809",5478.7099609375,5478.7099609375,5383.27978515625,5383.27978515625,190139500,5383.27978515625
"4810",5434.7998046875,5485.56982421875,5434.7998046875,5464.080078125,153028400,5464.080078125
"4811",5458.3798828125,5470.22998046875,5375.990234375,5395.5498046875,106057700,5395.5498046875
"4812",5337.68017578125,5337.68017578125,5262.2099609375,5292.14013671875,173431400,5292.14013671875
"4813",5298.6201171875,5332.080078125,5243.7099609375,5305.990234375,172824400,5305.990234375
"4814",5330.47998046875,5438.330078125,5330.47998046875,5422.22021484375,131464800,5422.22021484375
"4815",5454.33984375,5507.60009765625,5367.14013671875,5376.009765625,236199200,5376.009765625
"4816",5388.830078125,5483.8798828125,5388.830078125,5439.22998046875,125593000,5439.22998046875
"4817",5408.25,5493.60986328125,5382.580078125,5493.60986328125,94703600,5493.60986328125
"4818",5499.0498046875,5510.14990234375,5414.6201171875,5503.41015625,102279600,5503.41015625
"4819",5548.3798828125,5580.81982421875,5499.35986328125,5533.419921875,106067900,5533.419921875
"4820",5536.43017578125,5559.8701171875,5499.5498046875,5529.740234375,119897200,5529.740234375
"4821",5542.740234375,5564.64013671875,5500.93994140625,5514.6298828125,75734400,5514.6298828125
"4822",5537.77001953125,5552.9501953125,5447.02001953125,5459.14990234375,88981800,5459.14990234375
"4823",5442.169921875,5490.18994140625,5420.080078125,5456.8701171875,89694000,5456.8701171875
"4824",5480.3701171875,5592.52978515625,5479.9599609375,5581.669921875,109599100,5581.669921875
"4825",5617.7099609375,5698.2099609375,5617.7099609375,5683.31005859375,117831400,5683.31005859375
"4826",5688,5712.68994140625,5675.5,5712.68994140625,61460500,5712.68994140625
"4827",5714.60009765625,5729.58984375,5689.009765625,5729.009765625,52862800,5729.009765625
"4828",5700.2900390625,5705.580078125,5608.9501953125,5625.6298828125,86731200,5625.6298828125
"4829",5635.27001953125,5702.64990234375,5635.27001953125,5695.47021484375,87909300,5695.47021484375
"4830",5680.169921875,5717.89990234375,5628.18994140625,5681.85009765625,85635800,5681.85009765625
"4831",5678.10986328125,5711.0400390625,5633.47021484375,5706.31982421875,70780500,5706.31982421875
"4832",5678.5498046875,5684.39990234375,5593.7998046875,5616.0400390625,97778800,5616.0400390625
"4833",5641.009765625,5700.009765625,5620.490234375,5637.81982421875,95523800,5637.81982421875
"4834",5609.1298828125,5609.1298828125,5505.35986328125,5527.2900390625,119540400,5527.2900390625
"4835",5502.35009765625,5504.06982421875,5422.22021484375,5422.22021484375,98176200,5422.22021484375
"4836",5437.080078125,5451.25,5365.06005859375,5416.9599609375,113369400,5416.9599609375
"4837",5402.68017578125,5445.06982421875,5373.43994140625,5396.85009765625,94149400,5396.85009765625
"4838",5415.0498046875,5543.3798828125,5401.41015625,5539.2900390625,126230000,5539.2900390625
"4839",5559.669921875,5587.27978515625,5535.06005859375,5545.81982421875,98161900,5545.81982421875
"4840",5537.16015625,5539.72021484375,5423.6298828125,5451.009765625,142688200,5451.009765625
"4841",5460.1201171875,5582.06005859375,5460.1201171875,5578.0498046875,94650500,5578.0498046875
"4842",5587.0400390625,5601.6201171875,5542.3798828125,5565.759765625,114312600,5565.759765625
"4843",5573.6201171875,5596.18994140625,5555.4501953125,5583.10009765625,100380100,5583.10009765625
"4844",5615.080078125,5667.5498046875,5597.35009765625,5659.06982421875,153927800,5659.06982421875
"4845",5640.919921875,5708.330078125,5620.91015625,5705.419921875,103423000,5705.419921875
"4846",5704.56005859375,5708.3701171875,5672.77001953125,5681.97021484375,89775800,5681.97021484375
"4847",5678.009765625,5693.490234375,5583.9599609375,5596.740234375,113998900,5596.740234375
"4848",5622.740234375,5684.490234375,5620.7900390625,5680.81982421875,107585400,5680.81982421875
"4849",5688.2900390625,5696.7001953125,5591.18994140625,5640.02978515625,108312100,5640.02978515625
"4850",5656.3798828125,5741.7998046875,5654.31982421875,5723.02978515625,108669700,5723.02978515625
"4851",5685.4599609375,5687.7998046875,5614.2998046875,5626.669921875,83324800,5626.669921875
"4852",5658.35986328125,5678.72998046875,5630.06005859375,5651.919921875,75546800,5651.919921875
"4853",5663.68994140625,5709.10009765625,5612.9501953125,5702.81005859375,151345500,5702.81005859375
"4854",5662.72998046875,5662.72998046875,5557.58984375,5630.9599609375,241314100,5630.9599609375
"4855",5648.830078125,5673.2001953125,5602.2998046875,5628.3701171875,156764000,5628.3701171875
"4856",5661.06982421875,5701.58984375,5659.7099609375,5692,92932100,5692
"4857",5677.3701171875,5793.0498046875,5664.89013671875,5776.7998046875,116758900,5776.7998046875
"4858",5778.7099609375,5826.41015625,5764.7998046875,5812.93994140625,124991800,5812.93994140625
"4859",5819.509765625,5835.35009765625,5803.33984375,5833.509765625,106096800,5833.509765625
"4860",5828.35009765625,5849.3701171875,5804.240234375,5817.02001953125,102363200,5817.02001953125
"4861",5804.66015625,5817.08984375,5771.93017578125,5794.830078125,85616500,5794.830078125
"4862",5816.2099609375,5831.85986328125,5755.89013671875,5818.41015625,104912600,5818.41015625
"4863",5819.2900390625,5819.2900390625,5759.5498046875,5775.5400390625,86893600,5775.5400390625
"4864",5773.4599609375,5847.10986328125,5744.10986328125,5814.080078125,119133000,5814.080078125
"4865",5814.33984375,5834.06982421875,5783.89013671875,5811.47021484375,87620500,5811.47021484375
"4866",5808.3701171875,5862.330078125,5767.830078125,5854.990234375,73207100,5854.990234375
"4867",5854.5,5880.47998046875,5837.3798828125,5847.02001953125,95848000,5847.02001953125
"4868",5863.31005859375,5884.509765625,5852.18994140625,5867.52978515625,96777900,5867.52978515625
"4869",5880.580078125,5886.77978515625,5841,5859.56982421875,100388600,5859.56982421875
"4870",5861.25,5907.16015625,5856.490234375,5876.5400390625,91965700,5876.5400390625
"4871",5890.009765625,5917.240234375,5890.009765625,5909.72021484375,62858100,5909.72021484375
"4872",5904.419921875,5907.490234375,5857.3798828125,5884.06982421875,76710900,5884.06982421875
"4873",5883.43994140625,5883.89013671875,5799.68994140625,5813.06005859375,96989700,5813.06005859375
"4874",5792.64013671875,5792.64013671875,5753.669921875,5773.72021484375,90672600,5773.72021484375
"4875",5782.6298828125,5811.58984375,5773.5400390625,5795.259765625,88881700,5795.259765625
"4876",5774.31005859375,5800.7099609375,5737.2001953125,5798.4599609375,112525400,5798.4599609375
"4877",5803.7998046875,5878.830078125,5775.02978515625,5873.85009765625,129861000,5873.85009765625
"4878",5888.47021484375,5906.97998046875,5874.4501953125,5906.1201171875,107859400,5906.1201171875
"4879",5913.47021484375,5935.0400390625,5888.740234375,5907.3701171875,113697300,5907.3701171875
"4880",5911.89013671875,5953.72021484375,5907.4599609375,5937.8701171875,258351900,5937.8701171875
"4881",5932.509765625,5950.35986328125,5896.64990234375,5926.330078125,98772300,5926.330078125
"4882",5918.97021484375,5930.14013671875,5869.56982421875,5873.4599609375,131504200,5873.4599609375
"4883",5877.080078125,5962.14013671875,5872.31005859375,5954.3798828125,121304400,5954.3798828125
"4884",5949.06005859375,5979.8701171875,5936,5962.02978515625,157077600,5962.02978515625
"4885",5930.10986328125,5930.2998046875,5857.89013671875,5883.31982421875,116751800,5883.31982421875
"4886",5898.89990234375,5935.02001953125,5864.990234375,5901.66015625,100513300,5901.66015625
"4887",5936.4501953125,5977.919921875,5926.5498046875,5960.6298828125,138846600,5960.6298828125
"4888",5981.18994140625,6003.509765625,5956.02978515625,5989.7099609375,121321300,5989.7099609375
"4889",5984.6201171875,6002.93994140625,5973.5,5989.16015625,149375400,5989.16015625
"4890",5998.39990234375,6031.5498046875,5992.419921875,6004.330078125,112348300,6004.330078125
"4891",6019.33984375,6031.85986328125,5964.740234375,5999.4599609375,92792600,5999.4599609375
"4892",5986.740234375,5992.22021484375,5944.56982421875,5992.22021484375,83256400,5992.22021484375
"4893",5996.240234375,6050.27978515625,5995.41015625,6046.3701171875,148305900,6046.3701171875
"4894",6065.4599609375,6097.8701171875,6065.4599609375,6075.27978515625,119601900,6075.27978515625
"4895",6066.68994140625,6088.43994140625,6052.990234375,6085.81982421875,100208200,6085.81982421875
"4896",6064.8798828125,6084.5498046875,6054.669921875,6084.39990234375,80195900,6084.39990234375
"4897",6094.2001953125,6127.27978515625,6088.0498046875,6117.7099609375,96532700,6117.7099609375
"4898",6111.02001953125,6128.2001953125,6080.14013671875,6119.4501953125,118641000,6119.4501953125
"4899",6112.509765625,6164.41015625,6112.509765625,6160.27978515625,115788800,6160.27978515625
"4900",6169.81005859375,6188.68994140625,6152.35986328125,6173.68017578125,109832300,6173.68017578125
"4901",6178.35986328125,6189.81982421875,6162.77001953125,6186.5400390625,89796500,6186.5400390625
"4902",6170.02001953125,6170.02001953125,6106.18994140625,6115.10009765625,111129100,6115.10009765625
"4903",6133.77978515625,6210.35009765625,6133.77978515625,6182.77978515625,102184400,6182.77978515625
"4904",6168,6203.89990234375,6148.31005859375,6177.419921875,94963300,6177.419921875
"4905",6189.7001953125,6218.56982421875,6176.89990234375,6202.81982421875,117118400,6202.81982421875
"4906",6216.4599609375,6248.7998046875,6185.509765625,6242.91015625,89315100,6242.91015625
"4907",6236.9501953125,6251.9501953125,6226.93017578125,6247.52001953125,108823300,6247.52001953125
"4908",6243.47021484375,6276.740234375,6234.06005859375,6264.919921875,128508800,6264.919921875
"4909",6279.3701171875,6304.77978515625,6270.22021484375,6284.18994140625,152854900,6284.18994140625
"4910",6288.56005859375,6300.3701171875,6231.330078125,6262.5400390625,147727200,6262.5400390625
"4911",6230.85986328125,6263.35009765625,6205.75,6258.18994140625,107378500,6258.18994140625
"4912",6243.6298828125,6286.7001953125,6237.5498046875,6268.919921875,110898700,6268.919921875
"4913",6262.7099609375,6311.93017578125,6262.58984375,6291.89990234375,112694600,6291.89990234375
"4914",6272.97021484375,6295.669921875,6201,6223.330078125,154737600,6223.330078125
"4915",6233.169921875,6279.4599609375,6220.10986328125,6241.14990234375,126800700,6241.14990234375
"4916",6249.919921875,6331.18994140625,6249.919921875,6330.64990234375,103258400,6330.64990234375
"4917",6334.18994140625,6363.14990234375,6326.240234375,6361.9599609375,108384200,6361.9599609375
"4918",6340.91015625,6356.41015625,6317.8701171875,6349.259765625,128772000,6349.259765625
"4919",6360.93017578125,6366.64990234375,6333.5,6358.68017578125,143611700,6358.68017578125
"4920",6349.7001953125,6366.4599609375,6311.52978515625,6357.77001953125,141008300,6357.77001953125
"4921",6350.64990234375,6403.72021484375,6344.10009765625,6393.72998046875,130890200,6393.72998046875
"4922",6394.27001953125,6411.240234375,6365.43017578125,6387.3798828125,108754700,6387.3798828125
"4923",6404.16015625,6434,6404.16015625,6430.89013671875,148682800,6430.89013671875
"4924",6429.5,6452.1298828125,6415.43017578125,6443.02001953125,132624200,6443.02001953125
"4925",6438.18017578125,6451.68994140625,6398.52001953125,6412.35986328125,133523800,6412.35986328125
"4926",6394.080078125,6459.52978515625,6368.06982421875,6452.330078125,96175500,6452.330078125
"4927",6450.56005859375,6476.7099609375,6447.52978515625,6460.39013671875,81401700,6460.39013671875
"4928",6475.2998046875,6497.06005859375,6453.490234375,6476.1298828125,91235800,6476.1298828125
"4929",6483.580078125,6494.7001953125,6461.580078125,6475.25,65858500,6475.25
"4930",6464.85009765625,6469.25,6367.2001953125,6411.9599609375,125943300,6411.9599609375
"4931",6400.490234375,6419.97021484375,6297.60986328125,6298.169921875,134957300,6298.169921875
"4932",6289.7099609375,6305.64990234375,6247.990234375,6281.68017578125,136789600,6281.68017578125
"4933",6300.41015625,6365.830078125,6297.35009765625,6363.7998046875,127748300,6363.7998046875
"4934",6365.72998046875,6402.7099609375,6304.6201171875,6309.18994140625,123887300,6309.18994140625
"4935",6322.18017578125,6360.669921875,6195.81005859375,6241.1298828125,146070100,6241.1298828125
"4936",6258.91015625,6301.43017578125,6230.2998046875,6295.22998046875,99631500,6295.22998046875
"4937",6300.4599609375,6381.3701171875,6286.919921875,6372.7998046875,120539000,6372.7998046875
"4938",6368.2998046875,6385.43994140625,6341.72021484375,6369.509765625,101550200,6369.509765625
"4939",6357.81982421875,6440.56005859375,6356.3798828125,6413.02978515625,110477700,6413.02978515625
"4940",6396.08984375,6435.3798828125,6352.35009765625,6427.41015625,105497500,6427.41015625
"4941",6449.759765625,6476.33984375,6447.93994140625,6469.419921875,100091500,6469.419921875
"4942",6466.580078125,6484.10009765625,6457.3701171875,6476.169921875,92313600,6476.169921875
"4943",6479.0400390625,6521.02001953125,6470.85986328125,6520.77001953125,136317200,6520.77001953125
"4944",6530.81005859375,6559.3798828125,6523.47021484375,6552.580078125,110370400,6552.580078125
"4945",6572.75,6605.14990234375,6556.72998046875,6588.830078125,238005700,6588.830078125
"4946",6588.25,6615.68017578125,6585.7900390625,6597.25,89912700,6597.25
"4947",6572.97021484375,6577.35009765625,6524.52978515625,6553.509765625,97369800,6553.509765625
"4948",6578.97021484375,6606.47021484375,6578.97021484375,6586.91015625,90563000,6586.91015625
"4949",6573.3701171875,6595.43017578125,6563.5,6573.9599609375,83709700,6573.9599609375
"4950",6571.97998046875,6577.009765625,6493.990234375,6503.1298828125,63717800,6503.1298828125
"4951",6525.990234375,6611.7001953125,6525.759765625,6608.85986328125,53911800,6608.85986328125
"4952",6615.81005859375,6629.330078125,6600.89013671875,6611.81005859375,51185700,6611.81005859375
"4953",6617.85009765625,6627.35986328125,6596.60009765625,6596.919921875,33156900,6596.919921875
"4954",6614.72998046875,6682.81005859375,6614.72998046875,6681.1298828125,70947800,6681.1298828125
"4955",6681.22998046875,6704.0400390625,6667.580078125,6691.31982421875,105913800,6691.31982421875
"4956",6662.240234375,6684.10986328125,6634.740234375,6674.39990234375,143461600,6674.39990234375
"4957",6661.89990234375,6665.509765625,6588.02978515625,6593.08984375,142562500,6593.08984375
"4958",6603.5498046875,6628.35986328125,6579.89990234375,6607.58984375,116670200,6607.58984375
"4959",6625.27978515625,6665.91015625,6606.8701171875,6614.3701171875,136073800,6614.3701171875
"4960",6578.759765625,6592.97021484375,6531.25,6566.56005859375,148877600,6566.56005859375
"4961",6590.740234375,6695.740234375,6571.58984375,6687.2998046875,156016900,6687.2998046875
"4962",6690.43017578125,6705.169921875,6659.9501953125,6705.169921875,148199100,6705.169921875
"4963",6719.52978515625,6746.2998046875,6719.52978515625,6731.740234375,87570000,6731.740234375
"4964",6735.830078125,6746.6298828125,6705.2099609375,6716.81982421875,97704600,6716.81982421875
"4965",6716.669921875,6732.31005859375,6672.759765625,6701.7001953125,125633400,6701.7001953125
"4966",6721.08984375,6737.97998046875,6661.0498046875,6689.6201171875,146033600,6689.6201171875
"4967",6678.81005859375,6754.5498046875,6651.68017578125,6747.169921875,172199100,6747.169921875
"4968",6753.72998046875,6766.56982421875,6682.490234375,6687.31005859375,125663200,6687.31005859375
"4969",6692.830078125,6704.35986328125,6627.9599609375,6678.93017578125,128913100,6678.93017578125
"4970",6692.64990234375,6759.9501953125,6681.66015625,6748.3701171875,168589400,6748.3701171875
"4971",6743.43017578125,6771.419921875,6703.89990234375,6719.580078125,169103400,6719.580078125
"4972",6690.2900390625,6731.35986328125,6659.4501953125,6690.33984375,133454500,6690.33984375
"4973",6702.4501953125,6739.5,6683.3798828125,6726.009765625,194267100,6726.009765625
"4974",6719.97021484375,6801.27001953125,6711.0498046875,6788.22998046875,137154600,6788.22998046875
"4975",6772.830078125,6805.08984375,6758.85009765625,6789.10986328125,160158900,6789.10986328125
"4976",6821.31005859375,6874.77001953125,6820.580078125,6851.27978515625,160415100,6851.27978515625
